Dates,HUMI,PRES,Iws,Iprec
2010-02-28,86.55791666666669,1014.2458333333328,35.583333333333336,0.0
2010-03-01,86.2929166666667,1015.0750000000002,37.25,0.3333333333333333
2010-03-02,87.14625,1018.8583333333332,23.541666666666668,0.7291666666666666
2010-03-03,89.47375,1018.0833333333338,97.08333333333333,13.608333333333333
2010-03-04,86.695,1015.2083333333334,24.166666666666668,3.1541666666666663
2010-03-05,88.48625000000003,1016.0458333333335,37.375,14.337499999999997
2010-03-06,87.76083333333337,1023.4083333333328,174.875,4.45
2010-03-07,72.975,1027.4749999999997,42.958333333333336,0.0
2010-03-08,87.55458333333333,1027.7249999999997,66.41666666666667,3.379166666666667
2010-03-09,79.66833333333334,1031.575,84.58333333333333,6.954166666666667
2010-03-10,45.502083333333324,1030.3374999999994,164.20833333333334,0.0
2010-03-11,54.217083333333335,1023.5916666666668,22.291666666666668,0.0
2010-03-12,51.40958333333334,1017.7125000000001,36.583333333333336,0.0
2010-03-13,79.25000000000001,1020.0,60.291666666666664,0.0
2010-03-14,93.75041666666665,1013.4916666666664,47.166666666666664,3.241666666666667
2010-03-15,74.43166666666669,1019.0541666666663,48.875,2.1416666666666666
2010-03-16,46.181250000000006,1027.183333333333,9.791666666666666,0.0
2010-03-17,56.957916666666655,1022.8291666666668,44.541666666666664,0.0
2010-03-18,69.6095833333333,1022.6458333333334,31.958333333333332,0.0
2010-03-19,64.1475,1010.4249999999996,42.0,0.0
2010-03-20,50.449999999999996,1008.9000000000004,19.166666666666668,0.0
2010-03-21,41.16791666666665,1019.7041666666668,26.708333333333332,0.0
2010-03-22,61.17916666666665,1011.6500000000001,67.54166666666667,0.0
2010-03-23,84.60833333333335,1015.75,58.083333333333336,1.4083333333333332
2010-03-24,87.90458333333332,1018.2166666666667,148.45833333333334,5.7
2010-03-25,69.0975,1023.6124999999997,50.791666666666664,0.5916666666666667
2010-03-26,54.51291666666666,1028.0166666666662,16.208333333333332,0.0
2010-03-27,62.908333333333324,1025.3208333333332,53.125,0.0
2010-03-28,61.91750000000002,1026.1791666666663,7.333333333333333,0.0
2010-03-29,65.03875000000001,1027.3499999999997,12.458333333333334,0.0
2010-03-30,78.64583333333334,1022.0958333333333,101.66666666666667,0.48333333333333334
2010-03-31,84.62458333333333,1015.4083333333336,34.5,0.3521739130434782
2010-04-01,89.34875000000001,1013.3458333333334,29.083333333333332,3.9705882352941178
2010-04-02,54.01374999999999,1023.65,9.583333333333334,0.004166666666666667
2010-04-03,51.79458333333333,1024.2583333333334,31.416666666666668,0.0
2010-04-04,78.65833333333335,1016.7833333333338,145.66666666666666,0.0
2010-04-05,77.63458333333334,1014.1125000000003,31.5,0.0
2010-04-06,81.85041666666666,1018.6333333333332,55.541666666666664,0.012500000000000002
2010-04-07,45.09333333333333,1026.7666666666662,197.20833333333334,0.0
2010-04-08,68.71166666666666,1021.2166666666667,20.5,0.8125
2010-04-09,88.12291666666665,1015.329166666667,13.916666666666666,1.4750000000000005
2010-04-10,84.70708333333334,1012.629166666667,26.416666666666668,0.0
2010-04-11,90.3595833333333,1010.4583333333329,25.5,7.875000000000001
2010-04-12,88.01916666666669,1011.7541666666667,21.5,0.03333333333333333
2010-04-13,60.543749999999996,1026.0749999999996,52.0,0.3416666666666666
2010-04-14,63.13291666666666,1027.6791666666663,161.70833333333334,2.0375
2010-04-15,67.80333333333333,1026.1666666666663,68.04166666666667,0.0
2010-04-16,62.20375000000001,1024.375,7.666666666666667,0.0
2010-04-17,64.73375,1023.2708333333334,55.75,0.0
2010-04-18,80.54333333333334,1018.079166666667,136.91666666666666,0.0
2010-04-19,90.79666666666667,1010.7916666666666,74.875,0.35294117647058826
2010-04-20,91.11708333333333,1011.9083333333336,12.916666666666666,0.2391304347826087
2010-04-21,89.42000000000002,1007.3458333333332,20.791666666666668,1.41
2010-04-22,85.69291666666668,1015.9166666666665,70.91666666666667,0.004166666666666667
2010-04-23,58.81166666666667,1021.0416666666666,13.041666666666666,0.004166666666666667
2010-04-24,44.32874999999999,1023.4000000000001,9.125,0.0
2010-04-25,55.46708333333334,1020.4583333333334,100.95833333333333,0.0
2010-04-26,80.06791666666668,1016.729166666667,45.833333333333336,1.2041666666666666
2010-04-27,50.21875,1014.8625000000003,22.583333333333332,0.0
2010-04-28,52.16749999999998,1013.6208333333334,51.666666666666664,0.0
2010-04-29,43.30458333333332,1017.9250000000002,18.291666666666668,0.0
2010-04-30,46.520833333333336,1018.3166666666667,12.083333333333334,0.0
2010-05-01,59.046666666666674,1015.9208333333337,9.25,
2010-05-02,69.37708333333335,1012.6291666666667,21.541666666666668,
2010-05-03,65.71791666666667,1012.2666666666665,109.83333333333333,
2010-05-04,71.31125000000002,1009.0958333333328,145.5,
2010-05-05,84.94874999999998,1004.2583333333331,64.375,
2010-05-06,65.96624999999999,1008.4708333333336,20.125,
2010-05-07,57.68916666666666,1011.1083333333331,9.916666666666666,
2010-05-08,59.57749999999999,1009.4458333333331,64.5,
2010-05-09,86.57458333333331,1007.5708333333333,11.916666666666666,
2010-05-10,65.54791666666668,1011.0875000000002,11.458333333333334,
2010-05-11,45.72416666666667,1013.6083333333336,6.416666666666667,
2010-05-12,36.815833333333345,1015.441666666667,10.125,
2010-05-13,57.254999999999995,1015.8583333333336,11.291666666666666,
2010-05-14,67.21999999999998,1015.9833333333336,9.958333333333334,
2010-05-15,73.47333333333334,1014.441666666667,32.416666666666664,
2010-05-16,77.70125,1014.1500000000002,46.166666666666664,
2010-05-17,80.94125000000001,1009.6666666666664,150.16666666666666,
2010-05-18,84.26,1006.7249999999998,54.0,
2010-05-19,77.70333333333336,1009.0083333333333,9.5,
2010-05-20,77.9175,1011.1708333333336,14.5,
2010-05-21,86.52041666666668,1008.9749999999996,15.041666666666666,
2010-05-22,91.66583333333334,999.6750000000001,21.791666666666668,
2010-05-23,76.28083333333335,1001.5624999999997,111.91666666666667,
2010-05-24,60.25583333333335,1004.3041666666664,16.541666666666668,
2010-05-25,44.39833333333334,1009.1999999999999,11.625,
2010-05-26,49.27708333333333,1011.8708333333335,8.5,
2010-05-27,58.37083333333333,1012.5625000000001,23.625,
2010-05-28,87.67208333333336,1011.8541666666664,47.625,
2010-05-29,76.78916666666667,1010.2166666666666,12.708333333333334,
2010-05-30,66.75166666666667,1009.6166666666664,13.083333333333334,
2010-05-31,64.4108695652174,1011.3565217391306,11.304347826086957,
2010-06-01,64.09583333333335,1013.9833333333336,18.166666666666668,
2010-06-02,60.524999999999984,1015.2333333333336,22.416666666666668,
2010-06-03,68.83374999999998,1015.7750000000002,96.83333333333333,
2010-06-04,74.7775,1014.4833333333336,102.5,
2010-06-05,60.0575,1013.3583333333336,15.416666666666666,
2010-06-06,60.19291666666666,1011.9041666666667,3.25,
2010-06-07,59.29624999999999,1012.4708333333334,10.208333333333334,
2010-06-08,65.17208333333332,1012.3958333333336,29.083333333333332,
2010-06-09,84.20708333333333,1009.7499999999999,36.833333333333336,
2010-06-10,81.5525,1009.1708333333332,29.375,
2010-06-11,76.55791666666669,1009.4749999999999,18.416666666666668,
2010-06-12,72.86000000000003,1007.933333333333,15.75,
2010-06-13,70.52291666666667,1007.0999999999998,5.916666666666667,
2010-06-14,78.91791666666667,1005.8499999999998,8.458333333333334,
2010-06-15,73.8725,1005.558333333333,7.0,
2010-06-16,73.91250000000001,1005.308333333333,28.5,
2010-06-17,79.45499999999997,1002.0333333333334,39.458333333333336,
2010-06-18,73.70625000000003,1001.4374999999999,5.791666666666667,
2010-06-19,67.96583333333334,1002.9,13.791666666666666,
2010-06-20,78.90125,1004.9999999999997,13.375,
2010-06-21,70.20416666666665,1007.433333333333,6.083333333333333,
2010-06-22,77.31874999999998,1006.808333333333,12.5,
2010-06-23,72.88291666666667,1006.933333333333,4.666666666666667,
2010-06-24,84.11916666666666,1005.7666666666664,9.958333333333334,
2010-06-25,89.78208333333332,1003.191666666667,84.83333333333333,
2010-06-26,86.9283333333333,1005.245833333333,21.083333333333332,
2010-06-27,87.84291666666667,1006.9749999999998,2.2916666666666665,
2010-06-28,90.29625,1006.2624999999997,3.7083333333333335,
2010-06-29,90.00375000000001,1006.3916666666664,4.166666666666667,
2010-06-30,73.2970833333333,1005.0166666666664,8.625,0.0
2010-07-01,69.23416666666664,1002.5541666666668,9.708333333333334,0.0
2010-07-02,66.42583333333333,1000.5,12.458333333333334,0.0
2010-07-03,77.12416666666668,1000.5416666666666,26.875,1.4958333333333336
2010-07-04,87.20333333333332,1001.0416666666666,6.208333333333333,14.085714285714285
2010-07-05,85.95124999999997,1000.4583333333334,6.708333333333333,
2010-07-06,74.37208333333335,1002.5374999999998,14.916666666666666,
2010-07-07,70.21000000000002,1005.7249999999998,6.041666666666667,
2010-07-08,75.37958333333333,1005.8499999999998,37.958333333333336,
2010-07-09,75.78375000000001,1004.3916666666664,18.25,
2010-07-10,74.29458333333334,1002.9916666666664,32.166666666666664,0.0
2010-07-11,84.5825,1004.2791666666664,37.166666666666664,3.241666666666667
2010-07-12,87.37791666666665,1006.308333333333,8.125,1.4173913043478261
2010-07-13,89.07249999999998,1006.3541666666665,10.75,1.6869565217391302
2010-07-14,83.50124999999997,1009.1124999999997,7.458333333333333,0.029166666666666664
2010-07-15,83.98583333333333,1007.3916666666664,9.458333333333334,0.17500000000000002
2010-07-16,89.75250000000001,1007.8041666666663,21.166666666666668,15.416666666666666
2010-07-17,77.82,1009.8666666666668,33.333333333333336,0.0
2010-07-18,72.395,1010.0499999999997,31.291666666666668,0.0
2010-07-19,73.72958333333334,1009.0958333333332,80.33333333333333,0.0
2010-07-20,74.46249999999999,1007.0166666666664,83.08333333333333,0.0
2010-07-21,72.32374999999999,1008.7791666666667,20.625,0.0
2010-07-22,68.07249999999999,1010.2374999999998,45.958333333333336,0.0
2010-07-23,67.07958333333333,1010.4541666666665,24.875,0.0
2010-07-24,70.89708333333333,1010.3874999999997,144.41666666666666,0.0
2010-07-25,71.79333333333334,1011.1500000000001,287.8333333333333,0.004166666666666667
2010-07-26,75.95041666666664,1010.1333333333329,427.4583333333333,0.041666666666666664
2010-07-27,78.02291666666667,1004.8458333333332,146.91666666666666,0.125
2010-07-28,74.06458333333335,1002.6,10.333333333333334,0.17916666666666667
2010-07-29,69.13208333333333,1001.1666666666666,5.416666666666667,0.5125000000000001
2010-07-30,67.89625,1002.6791666666664,11.291666666666666,0.0
2010-07-31,64.38875,1003.933333333333,21.458333333333332,0.0
2010-08-01,60.832083333333316,1006.7249999999998,10.875,0.0
2010-08-02,65.17083333333333,1006.808333333333,20.916666666666668,0.06666666666666667
2010-08-03,67.36374999999998,1004.4249999999998,6.541666666666667,0.3958333333333333
2010-08-04,72.37458333333332,1004.308333333333,17.125,0.09583333333333334
2010-08-05,71.54166666666667,1007.2791666666667,86.08333333333333,0.0
2010-08-06,76.83,1010.5291666666668,209.29166666666666,0.18333333333333332
2010-08-07,69.14625000000001,1009.933333333333,331.4166666666667,0.0
2010-08-08,69.74208333333333,1006.5166666666664,214.25,0.0
2010-08-09,70.67708333333331,1003.5791666666665,41.0,0.016666666666666666
2010-08-10,71.68374999999999,1002.5291666666664,35.458333333333336,0.09166666666666667
2010-08-11,68.60208333333333,1005.4749999999998,6.458333333333333,0.0
2010-08-12,63.395416666666655,1004.308333333333,21.083333333333332,0.0
2010-08-13,59.56291666666666,1003.6333333333332,57.208333333333336,0.0
2010-08-14,59.12291666666666,1004.058333333333,32.833333333333336,0.0
2010-08-15,66.66708333333334,1006.7249999999998,8.125,0.0
2010-08-16,69.26708333333335,1007.808333333333,14.708333333333334,0.0
2010-08-17,75.91541666666667,1008.9125,3.0833333333333335,11.130434782608694
2010-08-18,78.92249999999997,1010.9333333333334,7.125,1.8333333333333333
2010-08-19,69.93708333333333,1013.816666666667,58.833333333333336,0.0
2010-08-20,69.08375,1014.7333333333336,68.66666666666667,0.0
2010-08-21,71.72291666666665,1012.8458333333334,103.66666666666667,0.0
2010-08-22,68.79208333333334,1010.7874999999998,81.5,0.0
2010-08-23,67.71166666666666,1010.433333333333,34.583333333333336,0.0
2010-08-24,69.35416666666667,1009.9624999999997,34.166666666666664,0.0
2010-08-25,70.88458333333332,1009.3791666666666,21.625,0.6791666666666667
2010-08-26,71.57666666666667,1008.8625000000001,17.875,4.278260869565218
2010-08-27,81.16624999999998,1008.4458333333331,3.7916666666666665,0.008333333333333333
2010-08-28,77.93375,1008.2916666666666,44.125,0.0
2010-08-29,72.43333333333332,1009.9166666666665,12.083333333333334,0.0
2010-08-30,74.63375000000002,1008.1416666666664,62.75,0.0
2010-08-31,83.66833333333331,1006.720833333333,17.041666666666668,0.3833333333333333
2010-09-01,86.36833333333334,1006.3916666666664,5.333333333333333,17.983333333333334
2010-09-02,81.06166666666665,1010.1041666666665,35.291666666666664,0.020833333333333332
2010-09-03,73.71541666666666,1009.7333333333335,79.29166666666667,0.0
2010-09-04,70.69375000000001,1009.8874999999998,36.916666666666664,0.0
2010-09-05,72.87416666666668,1007.895833333333,67.79166666666667,0.10416666666666667
2010-09-06,73.86583333333336,1006.5999999999998,51.5,0.0
2010-09-07,70.19083333333333,1007.4749999999998,14.291666666666666,0.0
2010-09-08,72.40625000000001,1009.0583333333334,41.708333333333336,0.0
2010-09-09,69.36125,1009.9624999999996,38.916666666666664,0.0
2010-09-10,81.01208333333332,1007.0999999999998,71.20833333333333,0.1125
2010-09-11,81.62791666666665,1007.5,23.458333333333332,0.4208333333333334
2010-09-12,86.43,1011.3874999999999,20.666666666666668,0.8416666666666667
2010-09-13,83.35625,1012.354166666667,7.791666666666667,3.0500000000000003
2010-09-14,81.29666666666667,1011.9625000000001,9.791666666666666,0.2333333333333333
2010-09-15,77.99499999999999,1011.5750000000002,8.416666666666666,0.0
2010-09-16,67.59458333333332,1011.4875000000001,13.791666666666666,0.0
2010-09-17,65.61333333333336,1010.8333333333331,5.083333333333333,0.0
2010-09-18,68.59625,1010.0249999999997,19.5,0.0
2010-09-19,75.29041666666667,1009.5499999999997,25.458333333333332,0.0
2010-09-20,75.35874999999997,1009.6916666666666,59.083333333333336,0.0
2010-09-21,67.38666666666668,1010.4541666666665,56.333333333333336,0.0
2010-09-22,81.89208333333335,1014.9083333333333,54.75,0.05416666666666667
2010-09-23,70.43999999999998,1017.7458333333337,20.75,1.1958333333333333
2010-09-24,57.06166666666666,1016.066666666667,32.166666666666664,0.0
2010-09-25,56.717083333333335,1015.6083333333336,65.5,0.0
2010-09-26,90.29875000000003,1016.0250000000002,20.125,12.654166666666667
2010-09-27,79.73041666666664,1015.7750000000002,55.375,0.03333333333333333
2010-09-28,73.32208333333332,1018.4333333333334,66.16666666666667,0.1708333333333333
2010-09-29,78.08458333333337,1020.3333333333334,58.208333333333336,0.8416666666666665
2010-09-30,63.786666666666655,1020.0416666666666,27.291666666666668,0.008333333333333333
2010-10-01,70.15833333333332,1018.8541666666669,12.291666666666666,0.004166666666666667
2010-10-02,85.48708333333332,1015.1083333333336,16.375,0.1708333333333333
2010-10-03,67.83125,1016.4583333333334,47.875,0.09166666666666667
2010-10-04,50.27375000000001,1018.2291666666669,109.375,0.004166666666666667
2010-10-05,48.84124999999998,1018.1416666666668,6.041666666666667,0.0
2010-10-06,51.030833333333334,1018.0541666666668,3.625,0.004166666666666667
2010-10-07,62.29291666666665,1016.9333333333337,21.208333333333332,0.004166666666666667
2010-10-08,70.93875,1014.316666666667,4.791666666666667,0.004166666666666667
2010-10-09,72.47750000000002,1012.4666666666668,3.5416666666666665,0.004166666666666667
2010-10-10,70.54,1013.4833333333336,14.541666666666666,0.004166666666666667
2010-10-11,78.28833333333334,1013.441666666667,17.708333333333332,0.004166666666666667
2010-10-12,77.54833333333333,1016.6708333333336,30.833333333333332,0.020833333333333332
2010-10-13,78.235,1016.2416666666669,36.5,0.8416666666666668
2010-10-14,80.13291666666665,1017.1083333333332,5.625,0.21666666666666665
2010-10-15,67.44958333333334,1019.5833333333334,10.875,0.004166666666666667
2010-10-16,66.15583333333332,1019.75,4.75,0.0
2010-10-17,67.165,1021.5,6.25,0.0
2010-10-18,67.31624999999998,1022.2916666666666,28.208333333333332,0.0
2010-10-19,68.12291666666664,1020.0416666666666,122.625,0.0
2010-10-20,71.31791666666665,1018.7916666666666,259.0833333333333,0.0
2010-10-21,65.01291666666664,1018.2875,421.7083333333333,0.0
2010-10-22,71.30499999999999,1016.966666666667,550.4166666666666,0.0
2010-10-23,84.92083333333335,1012.8499999999998,690.5416666666666,16.383333333333333
2010-10-24,90.95541666666666,1010.441666666667,843.5833333333334,4.112499999999998
2010-10-25,75.3325,1019.9833333333331,1009.2083333333334,0.4666666666666666
2010-10-26,61.07083333333333,1029.075,97.16666666666667,0.0
2010-10-27,64.7625,1028.5999999999997,31.333333333333332,0.0
2010-10-28,56.98124999999999,1026.3916666666662,34.0,0.0
2010-10-29,60.5325,1026.5166666666662,37.333333333333336,0.0
2010-10-30,60.43750000000001,1027.3499999999997,39.75,0.0
2010-10-31,60.57750000000001,1026.4749999999997,8.875,0.0
2010-11-01,51.598333333333336,1024.5874999999999,7.708333333333333,0.0
2010-11-02,67.70916666666666,1026.2916666666663,30.333333333333332,0.0
2010-11-03,63.66166666666668,1027.558333333333,6.375,0.0
2010-11-04,64.50041666666667,1025.7916666666663,4.333333333333333,0.0
2010-11-05,66.91208333333331,1023.8291666666668,7.666666666666667,0.0
2010-11-06,68.20791666666668,1020.7083333333334,6.791666666666667,0.0
2010-11-07,75.06583333333333,1018.6833333333334,3.6666666666666665,0.0
2010-11-08,60.19916666666666,1022.0958333333332,30.75,0.0
2010-11-09,53.26125000000001,1023.4208333333335,12.916666666666666,0.0
2010-11-10,54.285833333333336,1019.625,12.833333333333334,0.0
2010-11-11,55.60916666666666,1018.4833333333332,12.875,0.0
2010-11-12,37.53375,1021.9166666666666,8.625,0.0
2010-11-13,62.46541666666666,1022.25,19.041666666666668,0.0
2010-11-14,80.72291666666665,1026.8791666666664,62.208333333333336,0.0
2010-11-15,58.80166666666665,1030.7208333333328,223.875,0.008333333333333333
2010-11-16,64.65250000000002,1026.2874999999997,38.5,0.012500000000000002
2010-11-17,61.555416666666645,1025.0708333333332,5.958333333333333,0.0
2010-11-18,58.99708333333334,1023.4916666666668,6.0,0.0
2010-11-19,70.66333333333334,1018.8625000000001,7.458333333333333,0.0
2010-11-20,80.68708333333333,1016.7250000000004,5.833333333333333,0.0
2010-11-21,80.05499999999999,1012.7750000000002,16.791666666666668,0.0
2010-11-22,63.08749999999998,1017.8833333333332,22.166666666666668,0.020833333333333332
2010-11-23,60.68875,1021.0416666666666,25.125,0.0
2010-11-24,60.98541666666667,1021.875,7.958333333333333,0.0
2010-11-25,57.693749999999994,1024.6374999999998,31.416666666666668,0.0
2010-11-26,53.29333333333333,1022.7708333333334,7.166666666666667,0.0
2010-11-27,59.69750000000001,1020.4166666666666,17.5,0.0
2010-11-28,63.30291666666664,1024.3333333333333,35.166666666666664,0.0
2010-11-29,78.32000000000001,1021.9583333333334,5.625,0.0
2010-11-30,88.63833333333332,1019.375,10.875,2.1625
2010-12-01,83.00041666666667,1018.4583333333338,7.916666666666667,0.0
2010-12-02,73.25041666666668,1016.8833333333333,7.666666666666667,0.2791666666666666
2010-12-03,43.52291666666667,1025.5416666666663,9.875,0.0
2010-12-04,60.53916666666668,1020.2791666666668,28.416666666666668,0.0
2010-12-05,65.4575,1015.2750000000002,29.083333333333332,0.0
2010-12-06,70.72708333333334,1022.3874999999995,44.0,0.0
2010-12-07,44.2925,1023.4250000000002,67.25,0.0
2010-12-08,44.684583333333336,1016.5541666666668,24.416666666666668,0.0
2010-12-09,52.82708333333332,1018.7208333333338,8.791666666666666,0.0
2010-12-10,47.215,1013.0875000000001,29.875,0.0
2010-12-11,55.906666666666666,1020.1958333333333,63.0,0.0
2010-12-12,79.93541666666665,1016.5750000000004,51.541666666666664,4.595833333333332
2010-12-13,94.46958333333333,1012.5208333333335,23.25,25.275000000000002
2010-12-14,81.73166666666667,1024.8541666666663,134.41666666666666,2.8249999999999997
2010-12-15,71.10041666666667,1029.4416666666664,117.83333333333333,0.004166666666666667
2010-12-16,50.72666666666667,1026.2666666666667,85.75,0.0
2010-12-17,64.81375,1021.7083333333334,28.416666666666668,0.0
2010-12-18,66.18666666666667,1021.0416666666666,16.666666666666668,0.0
2010-12-19,52.84583333333333,1018.8249999999999,13.625,0.0
2010-12-20,69.43624999999999,1018.8875000000003,14.916666666666666,0.0
2010-12-21,68.69333333333333,1015.066666666667,19.041666666666668,0.0
2010-12-22,57.08499999999998,1017.5291666666666,7.041666666666667,0.0
2010-12-23,57.324166666666656,1020.9666666666666,10.666666666666666,0.0
2010-12-24,63.25708333333335,1028.6041666666663,157.875,0.0
2010-12-25,51.55041666666668,1026.7458333333332,55.833333333333336,0.0
2010-12-26,51.35499999999999,1021.6666666666666,39.875,0.0
2010-12-27,59.81625,1017.3666666666671,47.791666666666664,0.0
2010-12-28,43.32083333333333,1019.6791666666667,50.75,0.0
2010-12-29,48.36958333333333,1021.0749999999999,11.458333333333334,0.0
2010-12-30,25.184583333333325,1024.0,102.29166666666667,0.0
2010-12-31,25.006249999999998,1026.383333333333,302.5416666666667,0.0
2011-01-01,42.681250000000006,1029.1208333333332,323.2916666666667,0.0
2011-01-02,67.47750000000003,1029.8249999999996,35.5,0.0
2011-01-03,66.7375,1028.4749999999997,59.583333333333336,0.04583333333333334
2011-01-04,52.28041666666667,1028.308333333333,59.541666666666664,0.0
2011-01-05,53.29791666666667,1026.808333333333,7.875,0.0
2011-01-06,50.34916666666667,1032.6583333333338,33.958333333333336,0.0
2011-01-07,53.08583333333332,1032.1666666666663,24.791666666666668,0.0
2011-01-08,65.34208333333332,1027.220833333333,3.2083333333333335,0.0
2011-01-09,70.41958333333334,1030.054166666667,27.625,0.0
2011-01-10,54.669166666666676,1029.483333333333,34.541666666666664,0.0
2011-01-11,39.00958333333333,1024.1833333333334,24.958333333333332,0.0
2011-01-12,47.83375000000001,1026.183333333333,9.5,0.0
2011-01-13,57.32083333333335,1025.8291666666664,11.125,0.0
2011-01-14,68.78124999999999,1025.1916666666664,28.458333333333332,0.0
2011-01-15,55.95083333333334,1032.0833333333337,84.41666666666667,0.0
2011-01-16,55.42750000000001,1034.7750000000003,35.25,0.0
2011-01-17,60.45208333333335,1034.0083333333334,13.708333333333334,0.0
2011-01-18,79.20208333333335,1031.1000000000001,73.29166666666667,0.10833333333333334
2011-01-19,87.96624999999999,1030.0833333333333,161.41666666666666,0.004166666666666667
2011-01-20,88.10208333333333,1028.2166666666662,248.54166666666666,0.0
2011-01-21,72.96541666666668,1028.6541666666665,20.125,0.0
2011-01-22,63.353333333333346,1028.9791666666663,6.541666666666667,0.0
2011-01-23,80.60041666666667,1028.6125,6.5,0.09166666666666667
2011-01-24,56.09333333333333,1032.5875000000003,20.041666666666668,0.0
2011-01-25,58.382916666666695,1032.741666666667,13.041666666666666,0.0
2011-01-26,59.94583333333333,1035.3583333333338,70.41666666666667,0.0
2011-01-27,68.85958333333333,1035.7333333333338,182.20833333333334,0.1875
2011-01-28,85.60333333333331,1033.9375000000002,304.8333333333333,1.7374999999999998
2011-01-29,69.85958333333333,1034.2333333333338,29.375,0.0
2011-01-30,49.18833333333333,1035.8583333333338,20.958333333333332,0.0
2011-01-31,44.67333333333332,1032.6958333333328,9.416666666666666,0.0
2011-02-01,52.53791666666667,1027.0499999999997,4.375,0.0
2011-02-02,52.78791666666667,1024.8041666666668,4.708333333333333,0.0
2011-02-03,48.547500000000014,1022.6333333333333,5.625,0.0
